date,moving_average_new_cases,moving_average_new_vaccinations
2021-02-01,1.7142857142857142,30.0
2021-02-02,2.142857142857143,34.0
2021-02-03,2.142857142857143,42.0
2021-02-04,2.2857142857142856,54.0
2021-02-05,2.2857142857142856,70.14285714285714
2021-02-06,2.2857142857142856,90.28571428571429
2021-02-07,2.2857142857142856,114.42857142857143
2021-02-08,2.2857142857142856,142.57142857142858
2021-02-09,0.14285714285714285,166.71428571428572
2021-02-10,1.5714285714285714,186.85714285714286
2021-02-11,1.5714285714285714,203.0
2021-02-12,1.5714285714285714,215.0
2021-02-13,1.5714285714285714,223.0
2021-02-14,1.5714285714285714,227.0
2021-02-15,1.5714285714285714,227.0
2021-02-16,2.4285714285714284,227.0
2021-02-17,1.2857142857142858,227.0
2021-02-18,1.1428571428571428,288.57142857142856
2021-02-19,1.1428571428571428,411.7142857142857
2021-02-20,1.1428571428571428,596.2857142857143
2021-02-21,1.1428571428571428,842.4285714285714
2021-02-22,1.1428571428571428,1150.142857142857
2021-02-23,0.2857142857142857,1519.4285714285713
2021-02-24,1.0,1950.142857142857
2021-02-25,1.0,2319.285714285714
2021-02-26,1.0,2626.8571428571427
2021-02-27,1.0,2873.0
2021-02-28,1.0,3057.5714285714284
2021-03-01,2.2857142857142856,3180.5714285714284
2021-03-02,2.2857142857142856,3242.0
2021-03-03,1.2857142857142858,3242.0
2021-03-04,1.4285714285714286,3242.0
2021-03-05,1.5714285714285714,3242.0
2021-03-06,2.2857142857142856,3242.0
2021-03-07,4.142857142857143,3242.0
2021-03-08,3.142857142857143,3242.0
2021-03-09,3.142857142857143,3242.0
2021-03-10,3.142857142857143,3242.0
2021-03-11,3.0,3242.0
2021-03-12,10.0,3242.0
2021-03-13,9.285714285714286,3242.0
2021-03-14,7.428571428571429,3242.0
2021-03-15,18.428571428571427,3242.0
2021-03-16,18.428571428571427,3242.0
2021-03-17,20.428571428571427,3242.0
2021-03-18,21.142857142857142,3242.0
2021-03-19,14.428571428571429,3242.0
2021-03-20,17.285714285714285,3242.0
2021-03-21,17.285714285714285,3242.0
2021-03-22,6.0,3242.0
2021-03-23,6.0,3242.0
2021-03-24,4.0,3242.0
2021-03-25,10.142857142857142,3218.8571428571427
2021-03-26,9.714285714285714,3172.5714285714284
2021-03-27,8.285714285714286,3103.1428571428573
2021-03-28,8.285714285714286,3010.5714285714284
2021-03-29,17.285714285714285,2895.0
2021-03-30,21.571428571428573,2756.285714285714
2021-03-31,21.571428571428573,2594.4285714285716
2021-04-01,24.857142857142858,2455.714285714286
2021-04-02,29.428571428571427,2340.1428571428573
2021-04-03,32.714285714285715,2247.714285714286
2021-04-04,34.57142857142857,2178.4285714285716
2021-04-05,26.714285714285715,2132.1428571428573
2021-04-06,23.714285714285715,2109.0
2021-04-07,25.0,2109.0
2021-04-08,19.714285714285715,2109.0
2021-04-09,15.714285714285714,2109.0
2021-04-10,11.0,2109.0
2021-04-11,9.142857142857142,2109.0
2021-04-12,8.0,2109.0
2021-04-13,9.857142857142858,2109.0
2021-04-14,8.571428571428571,2109.0
2021-04-15,3.7142857142857144,2109.0
2021-04-16,3.142857142857143,2109.0
2021-04-17,3.142857142857143,2109.0
2021-04-18,3.857142857142857,2109.0
2021-04-19,3.857142857142857,2109.0
2021-04-20,0.7142857142857143,2109.0
2021-04-21,0.7142857142857143,2109.0
2021-04-22,0.7142857142857143,2109.0
2021-04-23,1.1428571428571428,2109.0
2021-04-24,1.1428571428571428,2109.0
2021-04-25,0.42857142857142855,2109.0
2021-04-26,0.42857142857142855,2109.0
2021-04-27,0.42857142857142855,2109.0
2021-04-28,0.42857142857142855,2109.0
2021-04-29,0.42857142857142855,2109.0
2021-05-02,5.0,2109.0
2021-05-03,5.0,2109.0
2021-05-04,5.0,2109.0
2021-05-05,5.0,2109.0
2021-05-06,5.0,2109.0
2021-05-07,5.0,2109.0
2021-05-08,5.714285714285714,2109.0
2021-05-09,0.7142857142857143,2109.0
2021-05-10,6.714285714285714,2109.0
2021-05-11,6.714285714285714,2109.0
2021-05-12,6.714285714285714,2109.0
2021-05-13,6.714285714285714,2259.4285714285716
2021-05-14,6.714285714285714,2560.285714285714
2021-05-15,6.0,3011.714285714286
2021-05-16,6.0,3613.5714285714284
2021-05-19,4.857142857142857,6322.0
2021-05-20,4.857142857142857,7224.857142857143
2021-05-21,4.857142857142857,7977.285714285715
2021-05-22,4.857142857142857,8579.142857142857
2021-05-23,4.857142857142857,9030.57142857143
2021-05-24,4.857142857142857,9331.57142857143
2021-05-25,4.857142857142857,9482.0
2021-05-26,6.0,9482.0
2021-05-27,7.714285714285714,9482.0
2021-05-28,10.142857142857142,9482.0
2021-05-29,10.142857142857142,9482.0
2021-05-30,10.142857142857142,9482.0
2021-05-31,12.714285714285714,9482.0
2021-06-01,13.428571428571429,9427.285714285714
2021-06-02,11.571428571428571,9318.0
2021-06-03,11.714285714285714,9154.142857142857
