date,moving_average_new_cases,moving_average_new_vaccinations
2021-03-21,355.85714285714283,328.0
2021-03-22,357.42857142857144,328.0
2021-03-23,356.14285714285717,328.0
2021-03-24,365.85714285714283,328.0
2021-03-25,370.14285714285717,328.0
2021-03-26,378.57142857142856,328.0
2021-03-27,388.2857142857143,328.0
2021-03-28,403.0,328.0
2021-03-29,403.14285714285717,328.0
2021-03-30,423.85714285714283,350.85714285714283
2021-03-31,447.57142857142856,396.57142857142856
2021-04-01,461.85714285714283,451.14285714285717
2021-04-02,477.57142857142856,514.4285714285714
2021-04-03,490.42857142857144,586.4285714285714
2021-04-04,504.57142857142856,667.1428571428571
2021-04-05,512.7142857142857,756.5714285714286
2021-04-06,544.7142857142857,835.2857142857143
2021-04-07,554.8571428571429,903.2857142857143
2021-04-08,592.2857142857143,963.0
2021-04-09,627.7142857142857,1014.5714285714286
2021-04-10,617.1428571428571,1063.0
2021-04-11,651.8571428571429,1111.142857142857
2021-04-12,670.5714285714286,1158.857142857143
2021-04-13,738.7142857142857,1182.7142857142858
2021-04-14,795.5714285714286,1181.2857142857142
2021-04-15,834.0,1192.4285714285713
2021-04-16,876.8571428571429,1217.7142857142858
2021-04-17,978.7142857142857,1241.5714285714287
2021-04-18,994.5714285714286,1259.2857142857142
2021-04-19,1025.857142857143,1271.0
2021-04-20,1085.5714285714287,1281.0
2021-04-21,1117.7142857142858,1293.7142857142858
2021-04-22,1145.7142857142858,1293.2857142857142
2021-04-23,1173.4285714285713,1279.142857142857
2021-04-24,1177.857142857143,1260.7142857142858
2021-04-25,1199.0,1238.7142857142858
2021-04-26,1190.857142857143,1213.2857142857142
2021-04-27,1160.2857142857142,1216.2857142857142
2021-04-28,1194.7142857142858,1246.2857142857142
2021-04-29,1224.2857142857142,1283.2857142857142
2021-04-30,1253.5714285714287,1323.5714285714287
2021-05-01,1238.857142857143,1349.7142857142858
2021-05-02,1242.0,1363.0
2021-05-03,1240.2857142857142,1363.142857142857
2021-05-04,1127.4285714285713,1327.4285714285713
2021-05-05,1216.0,1251.0
2021-05-06,1269.2857142857142,1206.0
2021-05-07,1279.4285714285713,1183.7142857142858
2021-05-08,1339.0,1243.4285714285713
2021-05-09,1353.4285714285713,1346.5714285714287
2021-05-10,1359.142857142857,1493.2857142857142
2021-05-11,1502.0,1746.0
2021-05-12,1393.142857142857,2102.5714285714284
2021-05-13,1246.0,2464.1428571428573
2021-05-14,1223.5714285714287,2811.8571428571427
2021-05-15,1225.2857142857142,3099.285714285714
2021-05-16,1208.0,3358.0
2021-05-17,1201.5714285714287,3588.0
2021-05-18,1169.2857142857142,3719.714285714286
2021-05-19,1133.7142857142858,3759.8571428571427
2021-05-20,1180.5714285714287,3725.714285714286
2021-05-21,1134.0,3685.5714285714284
2021-05-22,1061.857142857143,3631.5714285714284
2021-05-23,1028.2857142857142,3573.285714285714
2021-05-24,1011.7142857142857,3510.5714285714284
2021-05-25,982.0,3467.4285714285716
2021-05-26,961.2857142857143,3437.285714285714
2021-05-27,876.1428571428571,3439.5714285714284
2021-05-28,875.0,3441.8571428571427
2021-05-29,862.8571428571429,3464.285714285714
2021-05-30,861.4285714285714,3497.714285714286
2021-05-31,857.4285714285714,3542.1428571428573
2021-06-01,840.1428571428571,3594.4285714285716
2021-06-02,831.4285714285714,3672.4285714285716
2021-06-03,877.8571428571429,3789.8571428571427
2021-06-04,838.2857142857143,3940.4285714285716
2021-06-05,816.2857142857143,4094.0
2021-06-06,785.0,4257.571428571428
2021-06-07,777.4285714285714,4431.428571428572
2021-06-08,747.4285714285714,4597.857142857143
2021-06-09,728.4285714285714,4752.857142857143
2021-06-10,710.1428571428571,4865.571428571428
2021-06-11,698.1428571428571,4932.0
2021-06-12,692.7142857142857,4977.857142857143
2021-06-13,695.2857142857143,4997.714285714285
2021-06-14,695.8571428571429,4991.428571428572
2021-06-15,705.7142857142857,4964.0
2021-06-16,704.2857142857143,4892.571428571428
2021-06-17,709.4285714285714,4784.285714285715
2021-06-18,706.0,4649.285714285715
2021-06-19,702.4285714285714,4498.571428571428
2021-06-20,702.2857142857143,4349.857142857143
2021-06-21,695.0,4203.285714285715
2021-06-22,669.5714285714286,4052.8571428571427
2021-06-23,664.1428571428571,3924.0
2021-06-24,652.0,3803.0
2021-06-25,656.0,3687.1428571428573
2021-06-26,653.8571428571429,3565.285714285714
2021-06-27,663.0,3436.8571428571427
2021-06-28,676.1428571428571,3301.8571428571427
2021-06-29,716.1428571428571,3173.285714285714
2021-06-30,750.0,3040.4285714285716
2021-07-01,796.2857142857143,2924.1428571428573
2021-07-02,834.1428571428571,2816.8571428571427
