date,moving_average_new_cases,moving_average_new_vaccinations
2021-03-06,60.57142857142857,1989.7142857142858
2021-03-07,59.857142857142854,2448.0
2021-03-08,58.57142857142857,2970.285714285714
2021-03-09,61.142857142857146,3095.1428571428573
2021-03-10,61.714285714285715,3188.8571428571427
2021-03-11,62.285714285714285,3334.1428571428573
2021-03-12,62.57142857142857,3537.1428571428573
2021-03-13,64.57142857142857,3801.714285714286
2021-03-14,79.57142857142857,4024.4285714285716
2021-03-15,80.57142857142857,4205.285714285715
2021-03-16,93.28571428571429,4482.857142857143
2021-03-17,123.14285714285714,4782.571428571428
2021-03-18,128.0,4963.857142857143
2021-03-19,130.71428571428572,5026.714285714285
2021-03-20,136.57142857142858,4971.142857142857
2021-03-21,125.14285714285714,4893.428571428572
2021-03-22,124.42857142857143,4793.571428571428
2021-03-23,160.42857142857142,4671.428571428572
2021-03-24,134.85714285714286,4527.142857142857
2021-03-25,135.57142857142858,4608.285714285715
2021-03-26,140.42857142857142,4914.857142857143
2021-03-27,134.85714285714286,5446.714285714285
2021-03-28,133.0,6155.857142857143
2021-03-29,128.14285714285714,7042.428571428572
2021-03-30,77.71428571428571,8106.285714285715
2021-03-31,73.85714285714286,9327.285714285714
2021-04-01,63.714285714285715,10350.857142857143
2021-04-02,52.857142857142854,11486.285714285714
2021-04-03,53.42857142857143,12430.142857142857
2021-04-04,56.142857142857146,13200.0
2021-04-05,78.28571428571429,14288.857142857143
2021-04-06,107.14285714285714,15527.714285714286
2021-04-07,148.85714285714286,17745.714285714286
2021-04-08,203.0,21260.14285714286
2021-04-09,274.57142857142856,25378.714285714286
2021-04-10,375.2857142857143,29626.714285714286
2021-04-11,499.7142857142857,33900.57142857143
2021-04-12,612.7142857142857,37087.857142857145
2021-04-13,714.8571428571429,39369.57142857143
2021-04-14,857.8571428571429,39200.71428571428
2021-04-15,1020.4285714285714,36301.28571428572
2021-04-16,1167.0,31451.85714285714
2021-04-17,1275.2857142857142,26186.14285714286
2021-04-18,1389.5714285714287,20797.571428571428
2021-04-19,1447.4285714285713,16798.0
2021-04-20,1515.7142857142858,14308.0
2021-04-21,1533.2857142857142,16170.285714285714
2021-04-22,1522.857142857143,21458.714285714286
2021-04-23,1592.142857142857,30077.285714285714
2021-04-24,1776.7142857142858,39516.28571428572
2021-04-25,1872.5714285714287,49364.28571428572
2021-04-26,1966.5714285714287,59020.28571428572
2021-04-27,2071.714285714286,67873.28571428571
2021-04-28,2150.8571428571427,71906.71428571429
2021-04-29,2208.1428571428573,73294.42857142857
2021-04-30,2138.5714285714284,71079.0
2021-05-01,2003.142857142857,67911.14285714286
2021-05-02,1932.0,63955.142857142855
2021-05-03,1931.0,58052.42857142857
2021-05-04,1871.5714285714287,52465.857142857145
2021-05-05,1885.857142857143,47922.57142857143
2021-05-06,1891.5714285714287,43705.857142857145
2021-05-07,1957.4285714285713,41089.0
2021-05-08,2032.857142857143,39022.57142857143
2021-05-09,2055.8571428571427,38731.71428571428
2021-05-10,1997.142857142857,41349.142857142855
2021-05-11,2019.4285714285713,42759.857142857145
2021-05-12,2001.0,46460.71428571428
2021-05-13,2426.1428571428573,51211.28571428572
2021-05-14,2456.4285714285716,55035.0
2021-05-15,2553.0,59420.857142857145
2021-05-16,2581.714285714286,62103.0
2021-05-17,3725.285714285714,62974.42857142857
2021-05-18,3804.4285714285716,65986.57142857143
2021-05-19,4006.0,67236.0
2021-05-20,3684.4285714285716,68268.14285714286
2021-05-21,3859.4285714285716,72340.0
2021-05-22,3853.285714285714,75875.71428571429
