date,moving_average_new_cases,moving_average_new_vaccinations
2021-02-15,0.42857142857142855,43.0
2021-02-16,0.42857142857142855,43.0
2021-02-17,0.2857142857142857,43.0
2021-02-18,0.2857142857142857,43.0
2021-02-19,0.14285714285714285,43.0
2021-02-20,0.14285714285714285,43.0
2021-02-21,0.14285714285714285,43.0
2021-07-11,0.14285714285714285,5.142857142857143
2021-07-12,0.14285714285714285,5.285714285714286
2021-07-13,0.14285714285714285,5.285714285714286
2021-07-14,0.14285714285714285,5.0
2021-07-15,0.14285714285714285,4.571428571428571
2021-07-16,0.14285714285714285,4.0
2021-07-17,0.14285714285714285,3.4285714285714284
2021-08-06,0.14285714285714285,6.714285714285714
2021-08-07,0.14285714285714285,6.285714285714286
2021-08-08,0.14285714285714285,5.714285714285714
2021-08-09,0.14285714285714285,5.142857142857143
2021-08-10,0.14285714285714285,4.428571428571429
2021-08-11,0.14285714285714285,3.857142857142857
2021-08-12,0.14285714285714285,3.142857142857143
2021-08-16,0.14285714285714285,0.7142857142857143
2021-08-17,0.14285714285714285,0.42857142857142855
2021-08-18,0.14285714285714285,0.14285714285714285
