date,moving_average_new_cases,moving_average_new_vaccinations
2021-03-05,391.14285714285717,18183.285714285714
2021-03-06,399.85714285714283,24043.571428571428
2021-03-07,398.57142857142856,29989.285714285714
2021-03-08,413.14285714285717,37255.142857142855
2021-03-09,416.85714285714283,42171.57142857143
2021-03-10,422.7142857142857,45317.142857142855
2021-03-11,435.57142857142856,46923.857142857145
2021-03-12,445.85714285714283,47139.857142857145
2021-03-13,452.0,46730.28571428572
2021-03-14,456.7142857142857,46279.857142857145
2021-03-15,444.85714285714283,43379.857142857145
2021-03-16,444.7142857142857,39621.42857142857
2021-03-17,441.85714285714283,35470.71428571428
2021-03-18,438.2857142857143,31335.285714285714
2021-03-19,432.14285714285717,27434.0
2021-03-20,431.7142857142857,23774.714285714286
2021-03-21,436.85714285714283,20115.285714285714
2021-03-22,434.42857142857144,17371.85714285714
2021-03-23,428.57142857142856,15561.714285714286
2021-03-24,426.42857142857144,14626.714285714286
2021-03-25,430.14285714285717,14484.57142857143
2021-03-26,438.42857142857144,14940.0
2021-03-27,442.14285714285717,15446.0
2021-03-28,437.42857142857144,15962.142857142857
2021-03-29,451.85714285714283,17125.428571428572
2021-03-30,463.0,18430.85714285714
2021-03-31,480.2857142857143,19511.571428571428
2021-04-01,490.0,20514.714285714286
2021-04-02,495.42857142857144,21752.285714285714
2021-04-03,504.14285714285717,23138.85714285714
2021-04-04,517.1428571428571,24537.0
2021-04-05,521.5714285714286,25686.571428571428
2021-04-06,544.7142857142857,26964.714285714286
2021-04-07,566.0,28690.428571428572
2021-04-08,582.1428571428571,30287.285714285714
2021-04-09,601.2857142857143,31407.85714285714
2021-04-10,611.4285714285714,32406.714285714286
2021-04-11,627.7142857142857,33398.857142857145
2021-04-12,636.8571428571429,34231.142857142855
2021-04-13,645.8571428571429,34759.142857142855
2021-04-14,645.5714285714286,34847.57142857143
2021-04-15,646.0,35770.142857142855
2021-04-16,643.2857142857143,37995.42857142857
2021-04-17,651.4285714285714,40574.142857142855
2021-04-18,643.5714285714286,43241.57142857143
2021-04-19,644.5714285714286,47539.857142857145
2021-04-20,644.5714285714286,53587.42857142857
2021-04-21,649.8571428571429,61428.71428571428
2021-04-22,667.5714285714286,69520.42857142857
2021-04-23,684.5714285714286,77926.71428571429
2021-04-24,680.7142857142857,86790.85714285714
2021-04-25,676.0,95606.57142857143
2021-04-26,670.7142857142857,103582.28571428571
2021-04-27,676.1428571428571,111176.28571428571
2021-04-28,668.1428571428571,119430.14285714286
