date,moving_average_new_cases,moving_average_new_vaccinations
2020-12-29,151.85714285714286,1351.0
2020-12-30,160.0,1351.0
2020-12-31,167.57142857142858,1351.0
2021-01-01,175.57142857142858,1351.0
2021-01-02,186.85714285714286,1351.0
2021-01-03,191.0,1351.0
2021-01-04,196.42857142857142,1351.0
2021-01-05,203.14285714285714,1351.0
2021-01-06,203.42857142857142,1351.0
2021-01-07,205.71428571428572,1351.0
2021-01-08,205.28571428571428,1351.0
2021-01-09,203.42857142857142,1351.0
2021-01-10,204.57142857142858,1351.0
2021-01-11,204.0,1351.0
2021-01-12,203.42857142857142,1351.0
2021-01-13,203.85714285714286,1351.0
2021-01-14,202.71428571428572,1351.0
2021-01-15,202.57142857142858,1351.0
2021-01-16,202.71428571428572,1351.0
2021-01-17,202.42857142857142,1351.0
2021-01-18,201.71428571428572,1351.0
2021-01-19,205.14285714285714,1351.0
2021-01-20,207.14285714285714,1351.0
2021-01-21,217.14285714285714,1351.0
2021-01-22,224.14285714285714,1351.0
2021-01-23,233.71428571428572,1351.0
2021-01-24,240.42857142857142,1351.0
2021-01-25,248.85714285714286,1351.0
2021-01-26,256.0,1351.0
2021-01-27,266.57142857142856,1351.0
2021-01-28,276.14285714285717,1351.0
2021-01-29,288.85714285714283,1411.0
2021-01-30,300.0,1530.857142857143
2021-01-31,316.0,1710.5714285714287
2021-02-01,330.85714285714283,1950.142857142857
2021-02-02,346.2857142857143,2249.5714285714284
2021-02-03,357.14285714285717,2609.0
2021-02-04,365.42857142857144,3028.285714285714
2021-02-05,374.0,3387.5714285714284
2021-02-06,382.14285714285717,3687.0
2021-02-07,386.57142857142856,3926.5714285714284
2021-02-08,394.7142857142857,4106.285714285715
2021-02-09,400.7142857142857,4226.142857142857
2021-02-10,415.2857142857143,4286.0
2021-02-11,423.14285714285717,4286.0
2021-02-12,429.0,4286.0
2021-02-13,436.42857142857144,4286.0
2021-02-14,444.85714285714283,4286.0
2021-02-15,449.42857142857144,4286.0
2021-02-16,452.42857142857144,4286.0
2021-02-17,448.0,4286.0
2021-02-18,448.2857142857143,4286.0
2021-02-19,450.2857142857143,4423.0
2021-02-20,452.42857142857144,4697.0
2021-02-21,451.85714285714283,5108.0
