date,moving_average_new_cases,moving_average_new_vaccinations
2021-06-21,2.4285714285714284,3329.1428571428573
2021-06-22,4.571428571428571,4040.8571428571427
2021-06-23,7.142857142857143,4864.285714285715
2021-06-24,9.0,5799.142857142857
2021-06-25,12.0,6845.571428571428
2021-06-26,15.285714285714286,8003.571428571428
2021-06-27,18.714285714285715,9273.142857142857
2021-06-28,19.285714285714285,10400.285714285714
2021-06-29,19.714285714285715,11384.857142857143
2021-06-30,20.142857142857142,12226.857142857143
2021-07-01,21.714285714285715,12926.42857142857
2021-07-02,22.285714285714285,13483.42857142857
2021-07-03,22.0,13840.42857142857
2021-07-04,22.571428571428573,13997.285714285714
2021-07-05,23.285714285714285,14059.42857142857
2021-07-06,25.285714285714285,14026.857142857143
2021-07-07,27.285714285714285,13883.857142857143
2021-07-08,28.0,13621.285714285714
2021-07-09,29.285714285714285,13239.0
2021-07-10,32.42857142857143,12798.142857142857
2021-07-11,33.857142857142854,12298.714285714286
2021-07-12,35.0,11786.142857142857
2021-07-13,36.857142857142854,11260.285714285714
2021-07-14,38.57142857142857,10752.714285714286
2021-07-15,40.42857142857143,10281.714285714286
2021-07-16,40.857142857142854,9847.42857142857
2021-07-17,40.57142857142857,9425.0
2021-07-18,41.0,9014.42857142857
2021-07-19,43.57142857142857,8607.42857142857
2021-07-20,44.42857142857143,8204.285714285714
2021-07-21,46.714285714285715,7789.142857142857
2021-07-22,50.42857142857143,7353.0
2021-07-23,57.142857142857146,6896.0
2021-07-24,62.42857142857143,6514.857142857143
2021-07-25,68.14285714285714,6209.428571428572
2021-07-26,71.57142857142857,6349.428571428572
2021-07-27,76.28571428571429,6934.714285714285
2021-07-28,78.85714285714286,7965.285714285715
2021-07-29,81.14285714285714,10179.285714285714
2021-07-30,79.85714285714286,13576.57142857143
2021-07-31,79.85714285714286,18081.714285714286
2021-08-01,78.0,23694.85714285714
2021-08-02,77.0,30386.428571428572
2021-08-03,75.57142857142857,38156.42857142857
2021-08-04,74.14285714285714,47004.857142857145
2021-08-05,73.0,55184.28571428572
2021-08-06,72.71428571428571,62694.71428571428
2021-08-07,71.57142857142857,69536.14285714286
2021-08-08,71.57142857142857,75708.57142857143
2021-08-09,71.57142857142857,80152.0
2021-08-10,71.28571428571429,82866.28571428571
2021-08-11,71.14285714285714,83851.57142857143
2021-08-12,70.0,83515.71428571429
2021-08-13,69.14285714285714,81858.57142857143
2021-08-14,68.28571428571429,78880.14285714286
2021-08-15,67.14285714285714,74580.57142857143
2021-08-16,65.0,70270.42857142857
2021-08-17,61.57142857142857,65950.0
2021-08-18,59.0,61195.57142857143
2021-08-19,56.57142857142857,57480.28571428572
2021-08-20,53.857142857142854,54804.42857142857
2021-08-21,51.714285714285715,53168.0
2021-08-22,49.57142857142857,52570.71428571428
2021-08-23,48.42857142857143,51831.142857142855
