date,moving_average_new_cases,moving_average_new_vaccinations
2021-03-07,587.0,276.0
2021-03-08,466.57142857142856,276.0
2021-03-09,489.2857142857143,276.0
2021-03-10,465.42857142857144,276.0
2021-03-11,392.85714285714283,276.0
2021-03-12,477.42857142857144,276.0
2021-03-13,550.0,276.0
2021-03-14,592.5714285714286,276.0
2021-03-15,687.4285714285714,276.0
2021-03-16,649.7142857142857,276.0
2021-03-17,668.8571428571429,708.5714285714286
2021-03-18,715.2857142857143,1224.7142857142858
2021-03-19,689.8571428571429,1824.4285714285713
2021-03-20,624.1428571428571,2477.285714285714
2021-03-21,598.4285714285714,3183.285714285714
2021-03-22,585.5714285714286,3898.8571428571427
2021-03-23,590.2857142857143,4624.0
2021-03-24,622.1428571428571,4493.714285714285
2021-03-25,645.1428571428571,4205.714285714285
2021-03-26,650.0,3760.1428571428573
2021-03-27,669.7142857142857,3218.0
2021-03-28,711.4285714285714,2579.1428571428573
2021-03-29,726.2857142857143,1930.7142857142858
2021-03-30,721.5714285714286,1272.7142857142858
2021-03-31,670.7142857142857,1037.5714285714287
2021-04-01,640.4285714285714,876.5714285714286
2021-04-02,603.1428571428571,789.5714285714286
2021-04-03,606.0,746.0
2021-04-04,484.14285714285717,747.2857142857143
2021-04-05,494.7142857142857,750.0
2021-04-06,453.0,754.0
2021-04-07,451.57142857142856,759.2857142857143
2021-04-08,557.0,766.0
2021-04-09,569.4285714285714,774.0
2021-04-10,579.5714285714286,798.8571428571429
2021-04-11,688.8571428571429,837.8571428571429
2021-04-12,721.0,891.0
2021-04-13,735.5714285714286,958.4285714285714
2021-04-14,707.1428571428571,1040.0
2021-04-15,613.0,1135.7142857142858
2021-04-16,740.7142857142857,1245.7142857142858
2021-04-17,741.7142857142857,1338.857142857143
2021-04-18,733.4285714285714,1416.5714285714287
2021-04-19,676.2857142857143,1478.7142857142858
2021-04-20,736.4285714285714,1525.2857142857142
2021-04-21,798.7142857142857,1556.4285714285713
2021-04-22,815.5714285714286,1572.0
2021-04-23,735.0,1572.0
2021-04-24,836.1428571428571,1572.0
2021-04-25,859.1428571428571,1572.0
2021-04-26,874.5714285714286,1572.0
2021-04-27,853.1428571428571,1572.0
2021-04-28,806.1428571428571,1572.0
2021-04-29,849.0,1572.0
2021-04-30,875.8571428571429,1572.0
2021-05-01,892.5714285714286,1572.0
2021-05-02,948.1428571428571,1572.0
2021-05-03,969.4285714285714,1572.0
2021-05-04,1009.0,1572.0
2021-05-05,1022.1428571428571,1572.0
2021-05-06,1068.142857142857,1572.0
2021-05-07,1067.7142857142858,1572.0
2021-05-08,931.2857142857143,1572.0
2021-05-09,856.7142857142857,1572.0
2021-05-10,874.4285714285714,1572.0
2021-05-11,887.8571428571429,1572.0
2021-05-12,930.4285714285714,1572.0
2021-05-13,897.8571428571429,1572.0
2021-05-14,861.1428571428571,1572.0
2021-05-15,903.8571428571429,1572.0
2021-05-16,989.4285714285714,1708.7142857142858
2021-05-17,953.7142857142857,1982.142857142857
2021-05-18,933.4285714285714,2392.285714285714
2021-05-19,932.5714285714286,2939.285714285714
2021-05-20,881.2857142857143,3623.0
2021-05-21,888.4285714285714,4443.428571428572
2021-05-22,912.7142857142857,5461.285714285715
2021-05-23,900.5714285714286,6403.142857142857
2021-05-24,882.4285714285714,7269.0
2021-05-25,850.4285714285714,8058.857142857143
2021-05-26,800.0,8849.0
2021-05-27,804.1428571428571,9639.714285714286
2021-05-28,816.0,10430.857142857143
2021-05-29,755.4285714285714,11226.57142857143
2021-05-30,698.7142857142857,12163.57142857143
2021-05-31,687.2857142857143,13241.714285714286
2021-06-01,701.2857142857143,14743.857142857143
2021-06-02,730.1428571428571,16320.0
2021-06-03,700.5714285714286,17671.85714285714
2021-06-04,643.5714285714286,18799.571428571428
2021-06-05,683.2857142857143,19512.85714285714
2021-06-06,655.4285714285714,19811.85714285714
2021-06-07,660.2857142857143,19612.714285714286
2021-06-08,606.4285714285714,18349.714285714286
2021-06-09,592.8571428571429,16493.571428571428
2021-06-10,568.0,14640.57142857143
2021-06-11,577.0,12925.285714285714
2021-06-12,559.0,11403.42857142857
2021-06-13,665.1428571428571,10074.857142857143
2021-06-14,785.7142857142857,8968.714285714286
2021-06-15,843.1428571428571,8367.857142857143
2021-06-16,819.7142857142857,8075.142857142857
2021-06-17,903.1428571428571,7908.714285714285
2021-06-18,925.1428571428571,8324.42857142857
2021-06-19,979.1428571428571,8814.57142857143
2021-06-20,895.8571428571429,9379.285714285714
2021-06-21,864.8571428571429,10212.142857142857
2021-06-22,878.1428571428571,11313.142857142857
2021-06-23,868.4285714285714,13367.0
2021-06-24,857.0,16141.142857142857
2021-06-25,817.1428571428571,17733.0
2021-06-26,809.8571428571429,19367.14285714286
2021-06-27,911.8571428571429,21043.428571428572
2021-06-28,928.5714285714286,22623.0
2021-06-29,922.2857142857143,24106.0
2021-06-30,876.7142857142857,24123.0
2021-07-01,993.1428571428571,22790.285714285714
2021-07-02,1013.8571428571429,22007.0
2021-07-03,936.8571428571429,22427.14285714286
2021-07-04,975.0,22788.0
2021-07-05,1041.4285714285713,23089.85714285714
2021-07-06,1075.2857142857142,23332.428571428572
2021-07-07,1238.4285714285713,24200.428571428572
2021-07-08,1135.857142857143,26474.285714285714
2021-07-09,1132.7142857142858,29567.0
