date,moving_average_new_cases,moving_average_new_vaccinations
2021-01-04,158.71428571428572,237.28571428571428
2021-01-05,158.71428571428572,198.57142857142858
2021-01-06,158.71428571428572,143.42857142857142
2021-01-07,158.71428571428572,109.42857142857143
2021-01-08,158.71428571428572,88.57142857142857
2021-01-09,158.71428571428572,74.57142857142857
2021-01-10,147.85714285714286,65.57142857142857
2021-01-11,147.85714285714286,60.57142857142857
2021-01-12,147.85714285714286,70.85714285714286
2021-01-13,147.85714285714286,100.0
2021-01-14,147.85714285714286,130.85714285714286
2021-01-15,147.85714285714286,162.42857142857142
2021-01-16,147.85714285714286,192.71428571428572
2021-01-17,122.42857142857143,228.28571428571428
2021-01-18,122.42857142857143,269.14285714285717
2021-01-19,122.42857142857143,307.42857142857144
2021-01-20,122.42857142857143,344.14285714285717
2021-01-21,122.42857142857143,383.42857142857144
2021-01-22,122.42857142857143,422.85714285714283
2021-01-23,122.42857142857143,463.2857142857143
2021-01-24,121.85714285714286,497.2857142857143
2021-01-25,121.85714285714286,525.0
2021-01-26,121.85714285714286,551.7142857142857
2021-01-27,121.85714285714286,570.7142857142857
2021-01-28,121.85714285714286,587.1428571428571
2021-01-29,121.85714285714286,603.7142857142857
2021-01-30,121.85714285714286,619.2857142857143
2021-01-31,149.85714285714286,634.1428571428571
2021-02-01,149.85714285714286,648.4285714285714
2021-02-02,149.85714285714286,658.7142857142857
2021-02-03,149.85714285714286,673.1428571428571
2021-02-04,149.85714285714286,685.0
2021-02-05,149.85714285714286,693.5714285714286
2021-02-06,149.85714285714286,703.5714285714286
2021-02-07,169.57142857142858,710.8571428571429
2021-02-08,169.57142857142858,715.4285714285714
2021-02-09,169.57142857142858,708.8571428571429
2021-02-10,169.57142857142858,699.8571428571429
2021-02-11,169.57142857142858,698.2857142857143
2021-02-12,169.57142857142858,698.1428571428571
2021-02-13,169.57142857142858,699.4285714285714
2021-02-14,161.57142857142858,710.1428571428571
2021-02-15,161.57142857142858,730.1428571428571
2021-02-16,161.57142857142858,788.4285714285714
2021-02-17,161.57142857142858,843.0
2021-02-18,161.57142857142858,895.4285714285714
2021-02-19,161.57142857142858,954.0
2021-02-20,161.57142857142858,1011.4285714285714
2021-02-21,185.0,1060.7142857142858
2021-02-22,185.0,1101.857142857143
2021-02-23,185.0,1105.7142857142858
2021-02-24,185.0,1114.857142857143
2021-02-25,185.0,1106.5714285714287
2021-02-26,185.0,1082.2857142857142
2021-02-27,185.0,1056.2857142857142
2021-02-28,194.28571428571428,1036.142857142857
2021-03-01,194.28571428571428,1021.7142857142857
2021-03-02,194.28571428571428,1014.4285714285714
2021-03-03,194.28571428571428,1008.7142857142857
2021-03-04,194.28571428571428,1028.4285714285713
2021-03-05,194.28571428571428,1065.142857142857
2021-03-06,194.28571428571428,1108.142857142857
2021-03-07,178.71428571428572,1141.857142857143
2021-03-08,178.71428571428572,1166.4285714285713
2021-03-09,178.71428571428572,1195.0
2021-03-10,178.71428571428572,1235.2857142857142
2021-03-11,178.71428571428572,1288.2857142857142
2021-03-12,178.71428571428572,1353.4285714285713
2021-03-13,178.71428571428572,1423.2857142857142
2021-03-14,186.14285714285714,1507.7142857142858
2021-03-15,186.14285714285714,1606.857142857143
2021-03-16,186.14285714285714,1741.7142857142858
2021-03-17,186.14285714285714,1871.4285714285713
2021-03-18,186.14285714285714,1968.7142857142858
2021-03-19,186.14285714285714,2042.5714285714287
2021-03-20,186.14285714285714,2101.0
2021-03-21,233.85714285714286,2145.714285714286
2021-03-22,233.85714285714286,2176.5714285714284
2021-03-23,233.85714285714286,2152.714285714286
2021-03-24,233.85714285714286,2101.5714285714284
2021-03-25,233.85714285714286,2037.2857142857142
2021-03-26,233.85714285714286,1967.2857142857142
2021-03-27,233.85714285714286,1908.2857142857142
2021-03-28,251.42857142857142,1872.5714285714287
2021-03-29,251.42857142857142,1860.142857142857
2021-03-30,251.42857142857142,1873.4285714285713
2021-03-31,251.42857142857142,1917.2857142857142
2021-04-01,251.42857142857142,2006.857142857143
2021-04-02,251.42857142857142,2121.5714285714284
2021-04-03,251.42857142857142,2264.8571428571427
2021-04-04,232.28571428571428,2388.4285714285716
2021-04-05,232.28571428571428,2492.4285714285716
2021-04-06,232.28571428571428,2606.8571428571427
2021-04-07,232.28571428571428,2732.5714285714284
2021-04-08,232.28571428571428,2853.285714285714
2021-04-09,232.28571428571428,2986.714285714286
2021-04-10,232.28571428571428,3090.8571428571427
2021-04-11,196.28571428571428,3213.8571428571427
2021-04-12,196.28571428571428,3355.5714285714284
2021-04-13,196.28571428571428,3527.8571428571427
2021-04-14,196.28571428571428,3710.0
2021-04-15,196.28571428571428,3891.285714285714
2021-04-16,196.28571428571428,4056.4285714285716
2021-04-17,196.28571428571428,4248.285714285715
2021-04-18,190.28571428571428,4387.571428571428
2021-04-19,190.28571428571428,4474.142857142857
2021-04-20,190.28571428571428,4407.714285714285
2021-04-21,190.28571428571428,4246.714285714285
2021-04-22,190.28571428571428,4006.4285714285716
2021-04-23,190.28571428571428,3702.1428571428573
2021-04-24,190.28571428571428,3312.0
2021-04-25,177.57142857142858,2942.0
2021-04-26,177.57142857142858,2626.714285714286
2021-04-27,177.57142857142858,2419.0
2021-04-28,177.57142857142858,2294.714285714286
2021-04-29,177.57142857142858,2265.0
2021-04-30,177.57142857142858,2314.1428571428573
2021-05-01,177.57142857142858,2457.714285714286
2021-05-02,162.42857142857142,2678.5714285714284
2021-05-03,162.42857142857142,2907.5714285714284
2021-05-04,162.42857142857142,3236.714285714286
2021-05-05,162.42857142857142,3590.5714285714284
2021-05-06,162.42857142857142,3950.285714285714
2021-05-07,162.42857142857142,4326.142857142857
2021-05-08,162.42857142857142,4713.285714285715
2021-05-09,136.28571428571428,5048.571428571428
2021-05-10,136.28571428571428,5366.714285714285
2021-05-11,136.28571428571428,5593.857142857143
2021-05-12,136.28571428571428,5775.142857142857
2021-05-13,136.28571428571428,5911.428571428572
2021-05-14,136.28571428571428,6011.714285714285
2021-05-15,136.28571428571428,6071.571428571428
2021-05-16,108.28571428571429,6114.0
2021-05-17,108.28571428571429,6139.0
2021-05-18,108.28571428571429,6123.142857142857
2021-05-19,108.28571428571429,6092.714285714285
2021-05-20,108.28571428571429,6035.142857142857
2021-05-21,108.28571428571429,5927.571428571428
2021-05-22,108.28571428571429,5750.571428571428
2021-05-23,75.14285714285714,5512.714285714285
2021-05-24,75.14285714285714,5272.428571428572
2021-05-25,75.14285714285714,4984.142857142857
2021-05-26,75.14285714285714,4660.857142857143
2021-05-27,75.14285714285714,4362.571428571428
2021-05-28,75.14285714285714,4100.857142857143
2021-05-29,75.14285714285714,3911.1428571428573
2021-05-30,53.142857142857146,3788.714285714286
2021-05-31,53.142857142857146,3728.4285714285716
2021-06-01,53.142857142857146,3807.285714285714
2021-06-02,53.142857142857146,4015.5714285714284
2021-06-03,53.142857142857146,4292.857142857143
2021-06-04,53.142857142857146,4638.571428571428
2021-06-05,53.142857142857146,5011.285714285715
2021-06-06,48.285714285714285,5471.428571428572
2021-06-07,48.285714285714285,5853.857142857143
2021-06-08,48.285714285714285,6238.428571428572
2021-06-09,48.285714285714285,6522.714285714285
2021-06-10,48.285714285714285,6744.571428571428
2021-06-11,48.285714285714285,6899.0
2021-06-12,48.285714285714285,7025.571428571428
2021-06-13,28.571428571428573,7048.0
2021-06-14,28.571428571428573,7078.142857142857
2021-06-15,28.571428571428573,6991.714285714285
2021-06-16,28.571428571428573,6925.0
2021-06-17,28.571428571428573,6837.0
2021-06-18,28.571428571428573,6712.714285714285
2021-06-19,28.571428571428573,6584.857142857143
2021-06-20,14.714285714285714,6486.714285714285
2021-06-21,14.714285714285714,6418.142857142857
2021-06-22,14.714285714285714,6437.0
2021-06-23,14.714285714285714,6421.428571428572
2021-06-24,14.714285714285714,6400.0
2021-06-25,14.714285714285714,6432.714285714285
2021-06-26,14.714285714285714,6436.571428571428
2021-06-27,17.857142857142858,6343.714285714285
2021-06-28,17.857142857142858,6303.0
2021-06-29,17.857142857142858,6227.714285714285
2021-06-30,17.857142857142858,6234.142857142857
2021-07-01,17.857142857142858,6310.0
2021-07-02,17.857142857142858,6397.428571428572
2021-07-03,17.857142857142858,6519.0
2021-07-04,120.85714285714286,6724.285714285715
2021-07-05,120.85714285714286,6874.285714285715
2021-07-06,120.85714285714286,7012.714285714285
2021-07-07,120.85714285714286,7043.285714285715
