date,moving_average_new_cases,moving_average_new_vaccinations
2021-01-06,34.0,7.714285714285714
2021-01-07,34.857142857142854,8.714285714285714
2021-01-08,29.571428571428573,24.428571428571427
2021-01-09,29.0,48.42857142857143
2021-01-10,30.0,74.42857142857143
2021-01-11,29.714285714285715,141.85714285714286
2021-01-12,28.142857142857142,266.2857142857143
2021-01-13,29.142857142857142,473.85714285714283
2021-01-14,30.857142857142858,778.5714285714286
2021-01-15,31.857142857142858,1163.2857142857142
2021-01-16,31.142857142857142,1567.142857142857
2021-01-17,29.428571428571427,1979.857142857143
2021-01-18,28.285714285714285,2461.714285714286
2021-01-19,30.142857142857142,2997.5714285714284
2021-01-20,30.428571428571427,3555.0
2021-01-21,29.428571428571427,4070.0
2021-01-22,27.285714285714285,4539.571428571428
2021-01-23,25.285714285714285,5043.857142857143
2021-01-24,27.857142857142858,5615.857142857143
2021-01-25,32.142857142857146,6169.0
2021-01-26,29.857142857142858,6700.571428571428
2021-01-27,27.714285714285715,7222.714285714285
2021-01-28,27.142857142857142,7834.285714285715
2021-01-29,28.428571428571427,8538.714285714286
2021-01-30,35.285714285714285,9236.42857142857
2021-01-31,32.57142857142857,9881.142857142857
2021-02-01,30.428571428571427,10415.285714285714
2021-02-02,31.142857142857142,10850.0
2021-02-03,30.142857142857142,11215.57142857143
2021-02-04,28.428571428571427,11407.714285714286
2021-02-05,28.571428571428573,11456.57142857143
2021-02-06,24.0,11419.857142857143
2021-02-07,23.285714285714285,11300.142857142857
2021-02-08,22.285714285714285,11206.57142857143
2021-02-09,21.142857142857142,11118.0
2021-02-10,20.714285714285715,10940.714285714286
2021-02-11,19.285714285714285,10612.714285714286
2021-02-12,18.285714285714285,9986.57142857143
2021-02-13,15.857142857142858,9268.42857142857
2021-02-14,14.428571428571429,8639.142857142857
2021-02-15,12.571428571428571,8013.571428571428
2021-02-16,11.142857142857142,7485.857142857143
2021-02-17,10.571428571428571,7160.285714285715
2021-02-18,10.428571428571429,7307.285714285715
2021-02-19,9.857142857142858,8165.571428571428
2021-02-20,10.285714285714286,9380.285714285714
2021-02-21,9.857142857142858,10635.42857142857
2021-02-22,10.0,12000.0
2021-02-23,10.428571428571429,13347.142857142857
2021-02-24,9.857142857142858,14565.142857142857
2021-02-25,9.714285714285714,15491.285714285714
2021-02-26,9.571428571428571,16021.57142857143
2021-02-27,9.571428571428571,16368.285714285714
2021-02-28,9.571428571428571,16658.714285714286
2021-03-01,9.857142857142858,16727.428571428572
2021-03-02,10.428571428571429,16582.571428571428
2021-03-03,12.714285714285714,16311.42857142857
2021-03-04,14.0,15941.142857142857
2021-03-05,13.428571428571429,15421.0
2021-03-06,13.571428571428571,14757.285714285714
2021-03-07,13.857142857142858,14005.285714285714
2021-03-08,14.0,13394.0
2021-03-09,13.714285714285714,13030.42857142857
2021-03-10,11.857142857142858,12944.142857142857
2021-03-11,10.285714285714286,13195.857142857143
2021-03-12,10.428571428571429,13895.42857142857
2021-03-13,9.714285714285714,15055.42857142857
2021-03-14,10.285714285714286,16633.285714285714
2021-03-15,10.142857142857142,18553.14285714286
2021-03-16,10.857142857142858,20723.428571428572
2021-03-17,10.714285714285714,23126.14285714286
2021-03-18,11.714285714285714,25599.714285714286
2021-03-19,12.428571428571429,28092.428571428572
2021-03-20,13.714285714285714,30443.85714285714
2021-03-21,13.0,32672.571428571428
2021-03-22,13.0,34659.142857142855
2021-03-23,13.285714285714286,36313.0
2021-03-24,14.142857142857142,37435.57142857143
2021-03-25,14.428571428571429,38088.28571428572
2021-03-26,14.0,38224.28571428572
2021-03-27,14.857142857142858,37995.28571428572
2021-03-28,14.857142857142858,37307.28571428572
2021-03-29,16.142857142857142,36629.857142857145
2021-03-30,18.0,36040.42857142857
2021-03-31,20.714285714285715,35737.142857142855
2021-04-01,22.0,35775.42857142857
2021-04-02,26.428571428571427,35949.142857142855
2021-04-03,25.714285714285715,36462.71428571428
2021-04-04,25.428571428571427,37453.42857142857
2021-04-05,24.857142857142858,38410.142857142855
2021-04-06,24.571428571428573,39438.28571428572
2021-04-07,24.714285714285715,40551.28571428572
2021-04-08,24.0,41692.71428571428
2021-04-09,21.571428571428573,43328.28571428572
2021-04-10,23.571428571428573,44938.57142857143
2021-04-11,25.0,46559.142857142855
2021-04-12,26.142857142857142,47900.71428571428
2021-04-13,24.714285714285715,48844.142857142855
2021-04-14,23.571428571428573,49295.28571428572
2021-04-15,22.857142857142858,49261.28571428572
2021-04-16,24.0,48511.42857142857
2021-04-17,25.0,47343.71428571428
2021-04-18,25.428571428571427,45613.0
2021-04-19,24.714285714285715,44081.42857142857
2021-04-20,24.714285714285715,42841.142857142855
2021-04-21,23.0,41958.71428571428
2021-04-22,24.142857142857142,41455.142857142855
2021-04-23,24.857142857142858,41273.71428571428
2021-04-24,22.571428571428573,41434.857142857145
2021-04-25,25.0,42081.57142857143
2021-04-26,28.571428571428573,42659.0
2021-04-27,28.285714285714285,43168.857142857145
2021-04-28,29.428571428571427,43555.857142857145
2021-04-29,31.0,43873.857142857145
2021-04-30,28.857142857142858,44160.857142857145
2021-05-01,30.428571428571427,44226.142857142855
2021-05-02,30.285714285714285,44083.42857142857
2021-05-03,26.285714285714285,43712.57142857143
2021-05-04,27.0,43071.57142857143
2021-05-05,26.0,42273.0
2021-05-06,23.571428571428573,41268.142857142855
2021-05-07,23.714285714285715,40079.28571428572
2021-05-08,21.714285714285715,38954.142857142855
2021-05-09,20.142857142857142,37751.857142857145
2021-05-10,20.428571428571427,37089.857142857145
2021-05-11,21.571428571428573,36963.0
2021-05-12,21.571428571428573,36914.142857142855
2021-05-13,23.857142857142858,36278.142857142855
2021-05-14,27.714285714285715,36154.71428571428
2021-05-15,29.285714285714285,36368.28571428572
2021-05-16,32.285714285714285,36933.71428571428
2021-05-17,33.57142857142857,37075.28571428572
2021-05-18,35.42857142857143,36792.28571428572
2021-05-19,38.57142857142857,36816.71428571428
2021-05-20,39.57142857142857,38549.857142857145
2021-05-21,37.857142857142854,39788.0
2021-05-22,37.57142857142857,40746.142857142855
2021-05-23,34.142857142857146,41463.142857142855
2021-05-24,35.285714285714285,42485.57142857143
2021-05-25,34.142857142857146,43867.42857142857
2021-05-26,32.42857142857143,45047.57142857143
2021-05-27,30.0,45239.142857142855
2021-05-28,28.571428571428573,45555.57142857143
2021-05-29,29.142857142857142,45802.71428571428
2021-05-30,29.142857142857142,45945.71428571428
2021-05-31,27.285714285714285,45913.42857142857
2021-06-01,25.571428571428573,45574.0
2021-06-02,26.285714285714285,45290.142857142855
2021-06-03,29.285714285714285,45221.42857142857
2021-06-04,26.857142857142858,45357.857142857145
2021-06-05,24.714285714285715,45724.142857142855
2021-06-06,24.0,46361.0
2021-06-07,22.714285714285715,46895.28571428572
2021-06-08,21.428571428571427,47336.0
2021-06-09,17.571428571428573,47698.57142857143
2021-06-10,13.0,47659.142857142855
2021-06-11,12.428571428571429,47273.0
2021-06-12,12.428571428571429,46513.0
2021-06-13,11.428571428571429,45434.857142857145
2021-06-14,13.0,44585.57142857143
2021-06-15,13.714285714285714,44214.57142857143
2021-06-16,16.571428571428573,44124.28571428572
2021-06-17,18.571428571428573,44471.71428571428
2021-06-18,19.571428571428573,45100.142857142855
2021-06-19,20.0,46170.71428571428
2021-06-20,19.714285714285715,47493.857142857145
2021-06-21,18.428571428571427,48808.42857142857
2021-06-22,19.0,49804.0
2021-06-23,18.714285714285715,50431.857142857145
2021-06-24,18.142857142857142,50723.0
2021-06-25,18.714285714285715,50744.0
2021-06-26,18.142857142857142,50735.857142857145
2021-06-27,18.571428571428573,50878.71428571428
2021-06-28,17.571428571428573,51064.71428571428
2021-06-29,16.428571428571427,51196.142857142855
2021-06-30,15.571428571428571,51833.28571428572
2021-07-01,13.714285714285714,53278.28571428572
2021-07-02,12.285714285714286,55577.142857142855
2021-07-03,10.857142857142858,58007.42857142857
2021-07-04,10.428571428571429,60569.0
2021-07-05,11.0,63379.42857142857
2021-07-06,11.0,66895.57142857143
2021-07-07,10.428571428571429,70173.14285714286
