date,moving_average_new_cases,moving_average_new_vaccinations
2021-01-24,161.85714285714286,1226.0
2021-01-25,161.85714285714286,1207.4285714285713
2021-01-26,161.85714285714286,1188.857142857143
2021-01-27,161.85714285714286,1184.142857142857
2021-01-28,161.85714285714286,1178.142857142857
2021-01-29,161.85714285714286,1169.4285714285713
2021-01-30,161.85714285714286,1161.4285714285713
2021-01-31,163.28571428571428,1151.2857142857142
2021-02-01,163.28571428571428,1144.4285714285713
2021-02-02,163.28571428571428,1140.142857142857
2021-02-03,163.28571428571428,1138.5714285714287
2021-02-04,163.28571428571428,1151.857142857143
2021-02-05,163.28571428571428,1188.5714285714287
2021-02-06,163.28571428571428,1245.0
2021-02-07,100.57142857142857,1321.0
2021-02-08,100.57142857142857,1411.857142857143
2021-02-09,100.57142857142857,1518.0
2021-02-10,100.57142857142857,1616.857142857143
2021-02-11,100.57142857142857,1699.857142857143
2021-02-12,100.57142857142857,1759.857142857143
2021-02-13,100.57142857142857,1797.5714285714287
2021-02-14,161.14285714285714,1815.5714285714287
2021-02-15,161.14285714285714,1817.142857142857
2021-02-16,161.14285714285714,1802.5714285714287
2021-02-17,161.14285714285714,1805.0
2021-02-18,161.14285714285714,1815.0
2021-02-19,161.14285714285714,1831.142857142857
2021-02-20,161.14285714285714,1842.2857142857142
2021-02-21,161.85714285714286,1850.2857142857142
2021-02-22,161.85714285714286,1856.857142857143
2021-02-23,161.85714285714286,1871.142857142857
2021-02-24,161.85714285714286,1887.4285714285713
2021-02-25,161.85714285714286,1899.4285714285713
2021-02-26,161.85714285714286,1909.857142857143
2021-02-27,161.85714285714286,1941.0
2021-02-28,229.57142857142858,1990.5714285714287
2021-03-01,229.57142857142858,2049.0
2021-03-02,229.57142857142858,2095.5714285714284
2021-03-03,229.57142857142858,2124.4285714285716
2021-03-04,229.57142857142858,2172.5714285714284
2021-03-05,229.57142857142858,2224.5714285714284
2021-03-06,229.57142857142858,2291.4285714285716
2021-03-07,272.0,2353.4285714285716
2021-03-08,272.0,2442.1428571428573
2021-03-09,272.0,2563.285714285714
2021-03-10,272.0,2702.5714285714284
2021-03-11,272.0,2845.5714285714284
2021-03-12,272.0,3002.1428571428573
2021-03-13,272.0,3129.4285714285716
2021-03-14,299.14285714285717,3257.1428571428573
2021-03-15,299.14285714285717,3351.1428571428573
2021-03-16,299.14285714285717,3436.0
2021-03-17,299.14285714285717,3492.714285714286
2021-03-18,299.14285714285717,3527.285714285714
2021-03-19,299.14285714285717,3504.714285714286
2021-03-20,299.14285714285717,3482.714285714286
2021-03-21,224.57142857142858,3463.714285714286
2021-03-22,224.57142857142858,3466.1428571428573
2021-03-23,224.57142857142858,3453.285714285714
2021-03-24,224.57142857142858,3483.714285714286
2021-03-25,224.57142857142858,3541.5714285714284
2021-03-26,224.57142857142858,3711.5714285714284
2021-03-27,224.57142857142858,3922.8571428571427
2021-03-28,88.14285714285714,4149.0
2021-03-29,88.14285714285714,4365.285714285715
2021-03-30,88.14285714285714,4594.285714285715
2021-03-31,88.14285714285714,4813.285714285715
2021-04-01,88.14285714285714,5009.428571428572
2021-04-02,88.14285714285714,5124.714285714285
2021-04-03,88.14285714285714,5173.857142857143
2021-04-04,48.57142857142857,5183.285714285715
2021-04-05,48.57142857142857,5139.0
2021-04-06,48.57142857142857,5042.428571428572
2021-04-07,48.57142857142857,4901.714285714285
2021-04-08,48.57142857142857,4724.857142857143
2021-04-09,48.57142857142857,4552.428571428572
2021-04-10,48.57142857142857,4402.714285714285
2021-04-11,54.285714285714285,4278.285714285715
2021-04-12,54.285714285714285,4221.0
2021-04-13,54.285714285714285,4232.428571428572
2021-04-14,54.285714285714285,4261.857142857143
2021-04-15,54.285714285714285,4334.142857142857
2021-04-16,54.285714285714285,4399.714285714285
2021-04-17,54.285714285714285,4504.571428571428
2021-04-18,51.714285714285715,4561.428571428572
2021-04-19,51.714285714285715,4626.714285714285
2021-04-20,51.714285714285715,4668.571428571428
2021-04-21,51.714285714285715,4763.428571428572
2021-04-22,51.714285714285715,4857.571428571428
2021-04-23,51.714285714285715,4978.285714285715
2021-04-24,51.714285714285715,5044.857142857143
2021-04-25,23.571428571428573,5146.142857142857
2021-04-26,23.571428571428573,5195.714285714285
2021-04-27,23.571428571428573,5208.142857142857
2021-04-28,23.571428571428573,5106.714285714285
2021-04-29,23.571428571428573,4961.857142857143
2021-04-30,23.571428571428573,4764.714285714285
2021-05-01,23.571428571428573,4586.142857142857
2021-05-02,23.714285714285715,4420.142857142857
2021-05-03,23.714285714285715,4264.571428571428
2021-05-04,23.714285714285715,4153.857142857143
2021-05-05,23.714285714285715,4177.285714285715
2021-05-06,23.714285714285715,4271.571428571428
2021-05-07,23.714285714285715,4446.285714285715
2021-05-08,23.714285714285715,4611.428571428572
2021-05-09,15.0,4803.571428571428
2021-05-10,15.0,5039.571428571428
2021-05-11,15.0,5272.428571428572
2021-05-12,15.0,5439.714285714285
2021-05-13,15.0,5573.571428571428
2021-05-14,15.0,5680.571428571428
2021-05-15,15.0,5855.428571428572
2021-05-16,8.0,5984.571428571428
2021-05-17,8.0,6065.0
2021-05-18,8.0,6151.0
2021-05-19,8.0,6253.428571428572
2021-05-20,8.0,6371.142857142857
2021-05-21,8.0,6464.428571428572
2021-05-22,8.0,6529.428571428572
2021-05-23,3.2857142857142856,6647.285714285715
2021-05-24,3.2857142857142856,6817.0
2021-05-25,3.2857142857142856,6983.285714285715
2021-05-26,3.2857142857142856,7130.0
2021-05-27,3.2857142857142856,7223.857142857143
