date,moving_average_new_cases,moving_average_new_vaccinations
2021-06-17,0.14285714285714285,281.0
2021-06-18,0.2857142857142857,281.0
2021-06-19,0.42857142857142855,281.0
2021-06-20,0.5714285714285714,281.0
2021-06-21,0.5714285714285714,281.0
2021-06-22,0.5714285714285714,281.0
2021-06-23,0.7142857142857143,281.0
2021-06-24,1.1428571428571428,278.57142857142856
2021-06-25,1.0,273.85714285714283
2021-06-26,0.8571428571428571,266.7142857142857
2021-06-27,0.7142857142857143,257.14285714285717
2021-06-28,0.7142857142857143,245.14285714285714
2021-06-29,0.5714285714285714,241.42857142857142
2021-06-30,0.42857142857142855,246.0
2021-07-06,0.14285714285714285,572.2857142857143
2021-07-07,0.14285714285714285,717.4285714285714
