iso_code,date,total_vaccinations,daily_vaccinations,country,moving_average_new_vaccinations
ABW,2021-04-05,0.0,1278.0,Aruba,1278.0
ABW,2021-04-06,0.0,1278.0,Aruba,1278.0
ABW,2021-04-07,0.0,1278.0,Aruba,1278.0
ABW,2021-04-08,0.0,1278.0,Aruba,1278.0
ABW,2021-04-09,0.0,1278.0,Aruba,1278.0
ABW,2021-04-10,41096.0,1278.0,Aruba,1278.0
ABW,2021-04-11,0.0,1236.0,Aruba,1272.0
ABW,2021-04-12,43073.0,1195.0,Aruba,1260.142857142857
ABW,2021-04-13,45588.0,1372.0,Aruba,1273.5714285714287
ABW,2021-04-14,48200.0,1562.0,Aruba,1314.142857142857
ABW,2021-04-15,50546.0,1715.0,Aruba,1376.5714285714287
ABW,2021-04-16,52955.0,1877.0,Aruba,1462.142857142857
ABW,2021-04-17,55582.0,2069.0,Aruba,1575.142857142857
ABW,2021-04-18,55651.0,1938.0,Aruba,1675.4285714285713
ABW,2021-04-19,58178.0,2158.0,Aruba,1813.0
ABW,2021-04-20,60379.0,2113.0,Aruba,1918.857142857143
ABW,2021-04-21,62342.0,2020.0,Aruba,1984.2857142857142
ABW,2021-04-22,64288.0,1963.0,Aruba,2019.7142857142858
ABW,2021-04-23,67950.0,2142.0,Aruba,2057.5714285714284
ABW,2021-04-24,69279.0,1957.0,Aruba,2041.5714285714287
ABW,2021-04-25,73103.0,2493.0,Aruba,2120.8571428571427
ABW,2021-04-26,73360.0,2169.0,Aruba,2122.4285714285716
ABW,2021-04-27,0.0,1948.0,Aruba,2098.8571428571427
ABW,2021-04-28,74668.0,1761.0,Aruba,2061.8571428571427
ABW,2021-04-29,75846.0,1651.0,Aruba,2017.2857142857142
ABW,2021-04-30,76865.0,1274.0,Aruba,1893.2857142857142
ABW,2021-05-01,0.0,1125.0,Aruba,1774.4285714285713
ABW,2021-05-02,0.0,620.0,Aruba,1506.857142857143
ABW,2021-05-03,77728.0,624.0,Aruba,1286.142857142857
ABW,2021-05-04,78956.0,706.0,Aruba,1108.7142857142858
ABW,2021-05-05,79502.0,691.0,Aruba,955.8571428571429
ABW,2021-05-06,79553.0,530.0,Aruba,795.7142857142857
ABW,2021-05-07,80258.0,485.0,Aruba,683.0
ABW,2021-05-08,80699.0,507.0,Aruba,594.7142857142857
ABW,2021-05-09,0.0,531.0,Aruba,582.0
ABW,2021-05-10,81616.0,555.0,Aruba,572.1428571428571
ABW,2021-05-11,82877.0,560.0,Aruba,551.2857142857143
ABW,2021-05-12,84239.0,677.0,Aruba,549.2857142857143
ABW,2021-05-13,85441.0,841.0,Aruba,593.7142857142857
ABW,2021-05-14,87536.0,1040.0,Aruba,673.0
ABW,2021-05-15,88602.0,1129.0,Aruba,761.8571428571429
ABW,2021-05-16,0.0,1235.0,Aruba,862.4285714285714
ABW,2021-05-17,91006.0,1341.0,Aruba,974.7142857142857
ABW,2021-05-18,93734.0,1551.0,Aruba,1116.2857142857142
ABW,2021-05-19,96007.0,1681.0,Aruba,1259.7142857142858
ABW,2021-05-20,97921.0,1783.0,Aruba,1394.2857142857142
ABW,2021-05-21,100003.0,1781.0,Aruba,1500.142857142857
ABW,2021-05-22,103395.0,2113.0,Aruba,1640.7142857142858
ABW,2021-05-23,108471.0,2667.0,Aruba,1845.2857142857142
ABW,2021-05-24,109756.0,2679.0,Aruba,2036.4285714285713
ABW,2021-05-25,111377.0,2520.0,Aruba,2174.8571428571427
ABW,2021-05-26,111665.0,2237.0,Aruba,2254.285714285714
ABW,2021-05-27,112316.0,2056.0,Aruba,2293.285714285714
ABW,2021-05-28,113098.0,1871.0,Aruba,2306.1428571428573
ABW,2021-05-29,113662.0,1467.0,Aruba,2213.8571428571427
ABW,2021-05-30,0.0,777.0,Aruba,1943.857142857143
ABW,2021-05-31,114154.0,628.0,Aruba,1650.857142857143
ABW,2021-06-01,114632.0,465.0,Aruba,1357.2857142857142
ABW,2021-06-02,115144.0,497.0,Aruba,1108.7142857142858
ABW,2021-06-03,116563.0,607.0,Aruba,901.7142857142857
ABW,2021-06-04,116577.0,497.0,Aruba,705.4285714285714
ABW,2021-06-05,0.0,417.0,Aruba,555.4285714285714
ABW,2021-06-06,116579.0,382.0,Aruba,499.0
ABW,2021-06-07,117036.0,412.0,Aruba,468.14285714285717
ABW,2021-06-08,117696.0,438.0,Aruba,464.2857142857143
ABW,2021-06-09,118316.0,453.0,Aruba,458.0
ABW,2021-06-10,118873.0,330.0,Aruba,418.42857142857144
ABW,2021-06-11,119395.0,403.0,Aruba,405.0
ABW,2021-06-12,121471.0,699.0,Aruba,445.2857142857143
ABW,2021-06-13,0.0,728.0,Aruba,494.7142857142857
ABW,2021-06-14,121874.0,691.0,Aruba,534.5714285714286
ABW,2021-06-15,122269.0,653.0,Aruba,565.2857142857143
ABW,2021-06-16,122680.0,623.0,Aruba,589.5714285714286
ABW,2021-06-17,123115.0,606.0,Aruba,629.0
ABW,2021-06-18,123571.0,597.0,Aruba,656.7142857142857
ABW,2021-06-19,0.0,323.0,Aruba,603.0
ABW,2021-06-20,123890.0,317.0,Aruba,544.2857142857143
ABW,2021-06-21,124313.0,348.0,Aruba,495.2857142857143
ABW,2021-06-22,124332.0,295.0,Aruba,444.14285714285717
ABW,2021-06-23,124856.0,311.0,Aruba,399.57142857142856
ABW,2021-06-24,125289.0,311.0,Aruba,357.42857142857144
ABW,2021-06-25,0.0,245.0,Aruba,307.14285714285717
ABW,2021-06-26,0.0,223.0,Aruba,292.85714285714283
ABW,2021-06-27,125290.0,200.0,Aruba,276.14285714285717
ABW,2021-06-28,125875.0,223.0,Aruba,258.2857142857143
ABW,2021-06-29,126387.0,294.0,Aruba,258.14285714285717
ABW,2021-06-30,127256.0,343.0,Aruba,262.7142857142857
ABW,2021-07-01,127416.0,304.0,Aruba,261.7142857142857
ABW,2021-07-02,127984.0,385.0,Aruba,281.7142857142857
ABW,2021-07-03,0.0,413.0,Aruba,308.85714285714283
ABW,2021-07-04,0.0,441.0,Aruba,343.2857142857143
ABW,2021-07-05,128575.0,386.0,Aruba,366.57142857142856
ABW,2021-07-06,129162.0,396.0,Aruba,381.14285714285717
ABW,2021-07-07,129646.0,341.0,Aruba,380.85714285714283
ABW,2021-07-08,130121.0,386.0,Aruba,392.57142857142856
ABW,2021-07-09,130670.0,384.0,Aruba,392.42857142857144
ABW,2021-07-10,131930.0,536.0,Aruba,410.0
ABW,2021-07-11,0.0,537.0,Aruba,423.7142857142857
ABW,2021-07-12,132344.0,538.0,Aruba,445.42857142857144
ABW,2021-07-13,132715.0,508.0,Aruba,461.42857142857144
ABW,2021-07-14,133180.0,505.0,Aruba,484.85714285714283
ABW,2021-07-15,133727.0,515.0,Aruba,503.2857142857143
ABW,2021-07-16,133750.0,440.0,Aruba,511.2857142857143
ABW,2021-07-17,0.0,296.0,Aruba,477.0
ABW,2021-07-18,0.0,303.0,Aruba,443.57142857142856
ABW,2021-07-19,134510.0,309.0,Aruba,410.85714285714283
ABW,2021-07-20,134521.0,258.0,Aruba,375.14285714285717
ABW,2021-07-21,134983.0,258.0,Aruba,339.85714285714283
ABW,2021-07-22,135450.0,246.0,Aruba,301.42857142857144
ABW,2021-07-23,135509.0,251.0,Aruba,274.42857142857144
ABW,2021-07-24,0.0,238.0,Aruba,266.14285714285717
ABW,2021-07-25,0.0,225.0,Aruba,255.0
ABW,2021-07-26,135988.0,211.0,Aruba,241.0
ABW,2021-07-27,136496.0,282.0,Aruba,244.42857142857142
ABW,2021-07-28,136907.0,275.0,Aruba,246.85714285714286
ABW,2021-07-29,137305.0,265.0,Aruba,249.57142857142858
ABW,2021-07-30,137598.0,298.0,Aruba,256.2857142857143
ABW,2021-07-31,138509.0,406.0,Aruba,280.2857142857143
ABW,2021-08-01,138513.0,384.0,Aruba,303.0
ABW,2021-08-02,138688.0,386.0,Aruba,328.0
ABW,2021-08-03,139043.0,364.0,Aruba,339.7142857142857
ABW,2021-08-04,139122.0,316.0,Aruba,345.57142857142856
ABW,2021-08-05,139303.0,285.0,Aruba,348.42857142857144
ABW,2021-08-06,139566.0,281.0,Aruba,346.0
ABW,2021-08-07,0.0,166.0,Aruba,311.7142857142857
ABW,2021-08-08,0.0,181.0,Aruba,282.7142857142857
ABW,2021-08-09,139887.0,171.0,Aruba,252.0
ABW,2021-08-10,140304.0,180.0,Aruba,225.71428571428572
ABW,2021-08-11,140901.0,254.0,Aruba,216.85714285714286
ABW,2021-08-12,141116.0,259.0,Aruba,213.14285714285714
ABW,2021-08-13,141611.0,292.0,Aruba,214.71428571428572
ABW,2021-08-14,0.0,297.0,Aruba,233.42857142857142
ABW,2021-08-15,0.0,302.0,Aruba,250.71428571428572
ABW,2021-08-16,142033.0,307.0,Aruba,270.14285714285717
ABW,2021-08-17,142606.0,329.0,Aruba,291.42857142857144
ABW,2021-08-18,143030.0,304.0,Aruba,298.57142857142856
ABW,2021-08-19,143396.0,326.0,Aruba,308.14285714285717
ABW,2021-08-20,143661.0,293.0,Aruba,308.2857142857143
ABW,2021-08-21,0.0,435.0,Aruba,328.0
ABW,2021-08-22,145934.0,577.0,Aruba,367.2857142857143
ABW,2021-08-23,146254.0,603.0,Aruba,409.57142857142856
ABW,2021-08-24,146496.0,556.0,Aruba,442.0
ABW,2021-08-25,146793.0,538.0,Aruba,475.42857142857144
ABW,2021-08-26,147080.0,526.0,Aruba,504.0
ABW,2021-08-27,147363.0,529.0,Aruba,537.7142857142857
ABW,2021-08-28,0.0,382.0,Aruba,530.1428571428571
ABW,2021-08-29,147577.0,235.0,Aruba,481.2857142857143
ABW,2021-08-30,147653.0,200.0,Aruba,423.7142857142857
ABW,2021-08-31,148225.0,247.0,Aruba,379.57142857142856
AFG,2021-03-01,0.0,1580.0,Afghanistan,1397.4285714285713
AFG,2021-03-02,0.0,1794.0,Afghanistan,1458.4285714285713
AFG,2021-03-03,0.0,2008.0,Afghanistan,1550.0
AFG,2021-03-04,0.0,2221.0,Afghanistan,1672.0
AFG,2021-03-05,0.0,2435.0,Afghanistan,1824.5714285714287
AFG,2021-03-06,0.0,2649.0,Afghanistan,2007.7142857142858
AFG,2021-03-07,0.0,2862.0,Afghanistan,2221.285714285714
AFG,2021-03-08,0.0,2862.0,Afghanistan,2404.4285714285716
AFG,2021-03-09,0.0,2862.0,Afghanistan,2557.0
AFG,2021-03-10,0.0,2862.0,Afghanistan,2679.0
AFG,2021-03-11,0.0,2862.0,Afghanistan,2770.5714285714284
AFG,2021-03-12,0.0,2862.0,Afghanistan,2831.5714285714284
AFG,2021-03-13,0.0,2862.0,Afghanistan,2862.0
AFG,2021-03-14,0.0,2862.0,Afghanistan,2862.0
AFG,2021-03-15,0.0,2862.0,Afghanistan,2862.0
AFG,2021-03-16,54000.0,2862.0,Afghanistan,2862.0
AFG,2021-03-17,0.0,2882.0,Afghanistan,2864.8571428571427
AFG,2021-03-18,0.0,2902.0,Afghanistan,2870.5714285714284
AFG,2021-03-19,0.0,2921.0,Afghanistan,2879.0
AFG,2021-03-20,0.0,2941.0,Afghanistan,2890.285714285714
AFG,2021-03-21,0.0,2961.0,Afghanistan,2904.4285714285716
AFG,2021-03-22,0.0,2980.0,Afghanistan,2921.285714285714
AFG,2021-03-23,0.0,3000.0,Afghanistan,2941.0
AFG,2021-03-24,0.0,3000.0,Afghanistan,2957.8571428571427
AFG,2021-03-25,0.0,3000.0,Afghanistan,2971.8571428571427
AFG,2021-03-26,0.0,3000.0,Afghanistan,2983.1428571428573
AFG,2021-03-27,0.0,3000.0,Afghanistan,2991.5714285714284
AFG,2021-03-28,0.0,3000.0,Afghanistan,2997.1428571428573
AFG,2021-03-29,0.0,3000.0,Afghanistan,3000.0
AFG,2021-03-30,0.0,3000.0,Afghanistan,3000.0
AFG,2021-03-31,0.0,3000.0,Afghanistan,3000.0
AFG,2021-04-01,0.0,3000.0,Afghanistan,3000.0
AFG,2021-04-02,0.0,3000.0,Afghanistan,3000.0
AFG,2021-04-03,0.0,3000.0,Afghanistan,3000.0
AFG,2021-04-04,0.0,3000.0,Afghanistan,3000.0
AFG,2021-04-05,0.0,3000.0,Afghanistan,3000.0
AFG,2021-04-06,0.0,3000.0,Afghanistan,3000.0
AFG,2021-04-07,120000.0,3000.0,Afghanistan,3000.0
AFG,2021-04-08,0.0,3714.0,Afghanistan,3102.0
AFG,2021-04-09,0.0,4429.0,Afghanistan,3306.1428571428573
AFG,2021-04-10,0.0,5143.0,Afghanistan,3612.285714285714
AFG,2021-04-11,0.0,5857.0,Afghanistan,4020.4285714285716
AFG,2021-04-12,0.0,6571.0,Afghanistan,4530.571428571428
AFG,2021-04-13,0.0,7286.0,Afghanistan,5142.857142857143
AFG,2021-04-14,0.0,8000.0,Afghanistan,5857.142857142857
AFG,2021-04-15,0.0,8000.0,Afghanistan,6469.428571428572
AFG,2021-04-16,0.0,8000.0,Afghanistan,6979.571428571428
AFG,2021-04-17,0.0,8000.0,Afghanistan,7387.714285714285
AFG,2021-04-18,0.0,8000.0,Afghanistan,7693.857142857143
AFG,2021-04-19,0.0,8000.0,Afghanistan,7898.0
AFG,2021-04-20,0.0,8000.0,Afghanistan,8000.0
AFG,2021-04-21,0.0,8000.0,Afghanistan,8000.0
AFG,2021-04-22,240000.0,8000.0,Afghanistan,8000.0
AFG,2021-04-23,0.0,8846.0,Afghanistan,8120.857142857143
AFG,2021-04-24,0.0,9692.0,Afghanistan,8362.57142857143
AFG,2021-04-25,0.0,10538.0,Afghanistan,8725.142857142857
AFG,2021-04-26,0.0,11384.0,Afghanistan,9208.57142857143
AFG,2021-04-27,0.0,12229.0,Afghanistan,9812.714285714286
AFG,2021-04-28,0.0,13075.0,Afghanistan,10537.714285714286
AFG,2021-04-29,0.0,13921.0,Afghanistan,11383.57142857143
AFG,2021-04-30,0.0,13921.0,Afghanistan,12108.57142857143
AFG,2021-05-01,0.0,13921.0,Afghanistan,12712.714285714286
AFG,2021-05-02,0.0,13921.0,Afghanistan,13196.0
AFG,2021-05-03,0.0,13921.0,Afghanistan,13558.42857142857
AFG,2021-05-04,0.0,13921.0,Afghanistan,13800.142857142857
AFG,2021-05-05,0.0,13921.0,Afghanistan,13921.0
AFG,2021-05-06,0.0,13921.0,Afghanistan,13921.0
AFG,2021-05-07,0.0,13921.0,Afghanistan,13921.0
AFG,2021-05-08,0.0,13921.0,Afghanistan,13921.0
AFG,2021-05-09,0.0,13921.0,Afghanistan,13921.0
AFG,2021-05-10,0.0,13921.0,Afghanistan,13921.0
AFG,2021-05-11,504502.0,13921.0,Afghanistan,13921.0
AFG,2021-05-12,0.0,12621.0,Afghanistan,13735.285714285714
AFG,2021-05-13,0.0,11321.0,Afghanistan,13363.857142857143
AFG,2021-05-14,0.0,10022.0,Afghanistan,12806.857142857143
AFG,2021-05-15,0.0,8722.0,Afghanistan,12064.142857142857
AFG,2021-05-16,0.0,7422.0,Afghanistan,11135.714285714286
AFG,2021-05-17,0.0,6122.0,Afghanistan,10021.57142857143
AFG,2021-05-18,0.0,4822.0,Afghanistan,8721.714285714286
AFG,2021-05-19,0.0,4822.0,Afghanistan,7607.571428571428
AFG,2021-05-20,547901.0,4822.0,Afghanistan,6679.142857142857
AFG,2021-05-21,0.0,5040.0,Afghanistan,5967.428571428572
AFG,2021-05-22,0.0,5257.0,Afghanistan,5472.428571428572
AFG,2021-05-23,0.0,5474.0,Afghanistan,5194.142857142857
AFG,2021-05-24,573277.0,5692.0,Afghanistan,5132.714285714285
AFG,2021-05-25,0.0,6230.0,Afghanistan,5333.857142857143
AFG,2021-05-26,590454.0,6768.0,Afghanistan,5611.857142857143
AFG,2021-05-27,593313.0,6487.0,Afghanistan,5849.714285714285
AFG,2021-05-28,0.0,5907.0,Afghanistan,5973.571428571428
AFG,2021-05-29,0.0,5326.0,Afghanistan,5983.428571428572
AFG,2021-05-30,600152.0,4746.0,Afghanistan,5879.428571428572
AFG,2021-05-31,0.0,5084.0,Afghanistan,5792.571428571428
AFG,2021-06-01,0.0,5102.0,Afghanistan,5631.428571428572
AFG,2021-06-02,626290.0,5119.0,Afghanistan,5395.857142857143
AFG,2021-06-03,630305.0,5285.0,Afghanistan,5224.142857142857
AFG,2021-06-04,0.0,5273.0,Afghanistan,5133.571428571428
AFG,2021-06-05,0.0,5261.0,Afghanistan,5124.285714285715
AFG,2021-06-06,0.0,5250.0,Afghanistan,5196.285714285715
AFG,2021-06-07,0.0,4319.0,Afghanistan,5087.0
AFG,2021-06-08,641295.0,3388.0,Afghanistan,4842.142857142857
AFG,2021-06-09,0.0,2637.0,Afghanistan,4487.571428571428
AFG,2021-06-10,0.0,2556.0,Afghanistan,4097.714285714285
AFG,2021-06-11,0.0,2735.0,Afghanistan,3735.1428571428573
AFG,2021-06-12,0.0,2914.0,Afghanistan,3399.8571428571427
AFG,2021-06-13,0.0,3093.0,Afghanistan,3091.714285714286
AFG,2021-06-14,662003.0,3272.0,Afghanistan,2942.1428571428573
AFG,2021-06-15,0.0,4813.0,Afghanistan,3145.714285714286
AFG,2021-06-16,0.0,6175.0,Afghanistan,3651.1428571428573
AFG,2021-06-17,0.0,7538.0,Afghanistan,4362.857142857143
AFG,2021-06-18,0.0,8900.0,Afghanistan,5243.571428571428
AFG,2021-06-19,0.0,10262.0,Afghanistan,6293.285714285715
AFG,2021-06-20,0.0,11624.0,Afghanistan,7512.0
AFG,2021-06-21,0.0,12986.0,Afghanistan,8899.714285714286
AFG,2021-06-22,765890.0,12986.0,Afghanistan,10067.285714285714
AFG,2021-06-23,0.0,13125.0,Afghanistan,11060.142857142857
AFG,2021-06-24,0.0,13264.0,Afghanistan,11878.142857142857
AFG,2021-06-25,0.0,13404.0,Afghanistan,12521.57142857143
AFG,2021-06-26,0.0,13543.0,Afghanistan,12990.285714285714
AFG,2021-06-27,835694.0,13682.0,Afghanistan,13284.285714285714
AFG,2021-06-28,0.0,14263.0,Afghanistan,13466.714285714286
AFG,2021-06-29,0.0,14844.0,Afghanistan,13732.142857142857
AFG,2021-06-30,886854.0,15286.0,Afghanistan,14040.857142857143
AFG,2021-07-01,0.0,14115.0,Afghanistan,14162.42857142857
AFG,2021-07-02,0.0,12944.0,Afghanistan,14096.714285714286
AFG,2021-07-03,0.0,11773.0,Afghanistan,13843.857142857143
AFG,2021-07-04,0.0,10602.0,Afghanistan,13403.857142857143
AFG,2021-07-05,915671.0,8989.0,Afghanistan,12650.42857142857
AFG,2021-07-06,0.0,7895.0,Afghanistan,11657.714285714286
AFG,2021-07-07,934463.0,6801.0,Afghanistan,10445.57142857143
AFG,2021-07-08,0.0,6965.0,Afghanistan,9424.142857142857
AFG,2021-07-09,0.0,7128.0,Afghanistan,8593.285714285714
AFG,2021-07-10,0.0,7292.0,Afghanistan,7953.142857142857
AFG,2021-07-11,962093.0,7455.0,Afghanistan,7503.571428571428
AFG,2021-07-12,0.0,9588.0,Afghanistan,7589.142857142857
AFG,2021-07-13,0.0,11201.0,Afghanistan,8061.428571428572
AFG,2021-07-14,1024168.0,12815.0,Afghanistan,8920.57142857143
AFG,2021-07-15,0.0,14331.0,Afghanistan,9972.857142857143
AFG,2021-07-16,0.0,15848.0,Afghanistan,11218.57142857143
AFG,2021-07-17,0.0,17364.0,Afghanistan,12657.42857142857
AFG,2021-07-18,1094257.0,18881.0,Afghanistan,14289.714285714286
AFG,2021-07-19,0.0,17753.0,Afghanistan,15456.142857142857
AFG,2021-07-20,0.0,16626.0,Afghanistan,16231.142857142857
AFG,2021-07-21,0.0,15499.0,Afghanistan,16614.571428571428
AFG,2021-07-22,0.0,14824.0,Afghanistan,16685.0
AFG,2021-07-23,0.0,14150.0,Afghanistan,16442.428571428572
AFG,2021-07-24,1171064.0,13476.0,Afghanistan,15887.0
AFG,2021-07-25,0.0,11132.0,Afghanistan,14780.0
AFG,2021-07-26,0.0,9464.0,Afghanistan,13595.857142857143
AFG,2021-07-27,0.0,7795.0,Afghanistan,12334.285714285714
AFG,2021-07-28,0.0,6126.0,Afghanistan,10995.285714285714
AFG,2021-07-29,0.0,4457.0,Afghanistan,9514.285714285714
AFG,2021-07-30,0.0,2788.0,Afghanistan,7891.142857142857
AFG,2021-07-31,0.0,1119.0,Afghanistan,6125.857142857143
AFG,2021-08-01,0.0,1119.0,Afghanistan,4695.428571428572
AFG,2021-08-02,0.0,1119.0,Afghanistan,3503.285714285714
AFG,2021-08-03,0.0,1119.0,Afghanistan,2549.5714285714284
AFG,2021-08-04,0.0,1119.0,Afghanistan,1834.2857142857142
AFG,2021-08-05,0.0,1119.0,Afghanistan,1357.4285714285713
AFG,2021-08-06,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-07,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-08,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-09,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-10,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-11,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-12,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-13,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-14,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-15,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-16,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-17,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-18,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-19,0.0,1119.0,Afghanistan,1119.0
AFG,2021-08-20,1201286.0,1119.0,Afghanistan,1119.0
AFG,2021-08-21,0.0,11068.0,Afghanistan,2540.285714285714
AFG,2021-08-22,0.0,21017.0,Afghanistan,5382.857142857143
AFG,2021-08-23,0.0,30966.0,Afghanistan,9646.714285714286
AFG,2021-08-24,0.0,40914.0,Afghanistan,15331.714285714286
AFG,2021-08-25,0.0,50863.0,Afghanistan,22438.0
AFG,2021-08-26,0.0,60812.0,Afghanistan,30965.571428571428
AFG,2021-08-27,0.0,70761.0,Afghanistan,40914.42857142857
AFG,2021-08-28,0.0,70761.0,Afghanistan,49442.0
AFG,2021-08-29,0.0,70761.0,Afghanistan,56548.28571428572
AFG,2021-08-30,0.0,70761.0,Afghanistan,62233.28571428572
AFG,2021-08-31,1979652.0,70761.0,Afghanistan,66497.14285714286
AGO,2021-03-08,6169.0,881.0,Angola,881.0
AGO,2021-03-09,0.0,1367.0,Angola,950.4285714285714
AGO,2021-03-10,0.0,1853.0,Angola,1089.2857142857142
AGO,2021-03-11,0.0,2339.0,Angola,1297.5714285714287
AGO,2021-03-12,0.0,2825.0,Angola,1575.2857142857142
AGO,2021-03-13,0.0,3311.0,Angola,1922.4285714285713
AGO,2021-03-14,0.0,3797.0,Angola,2339.0
AGO,2021-03-15,0.0,4283.0,Angola,2825.0
AGO,2021-03-16,0.0,4283.0,Angola,3241.5714285714284
AGO,2021-03-17,0.0,4283.0,Angola,3588.714285714286
AGO,2021-03-18,49000.0,4283.0,Angola,3866.4285714285716
AGO,2021-03-19,0.0,4577.0,Angola,4116.714285714285
AGO,2021-03-20,0.0,4870.0,Angola,4339.428571428572
AGO,2021-03-21,0.0,5163.0,Angola,4534.571428571428
AGO,2021-03-22,0.0,5457.0,Angola,4702.285714285715
AGO,2021-03-23,0.0,5750.0,Angola,4911.857142857143
AGO,2021-03-24,87022.0,6044.0,Angola,5163.428571428572
AGO,2021-03-25,0.0,6681.0,Angola,5506.0
AGO,2021-03-26,0.0,7025.0,Angola,5855.714285714285
AGO,2021-03-27,0.0,7369.0,Angola,6212.714285714285
AGO,2021-03-28,0.0,7713.0,Angola,6577.0
AGO,2021-03-29,130750.0,8057.0,Angola,6948.428571428572
AGO,2021-03-30,0.0,8060.0,Angola,7278.428571428572
AGO,2021-03-31,0.0,8062.0,Angola,7566.714285714285
AGO,2021-04-01,0.0,7720.0,Angola,7715.142857142857
AGO,2021-04-02,0.0,7379.0,Angola,7765.714285714285
AGO,2021-04-03,0.0,7037.0,Angola,7718.285714285715
AGO,2021-04-04,0.0,6695.0,Angola,7572.857142857143
AGO,2021-04-05,0.0,6354.0,Angola,7329.571428571428
AGO,2021-04-06,181578.0,6354.0,Angola,7085.857142857143
AGO,2021-04-07,0.0,7271.0,Angola,6972.857142857143
AGO,2021-04-08,0.0,8188.0,Angola,7039.714285714285
AGO,2021-04-09,0.0,9105.0,Angola,7286.285714285715
AGO,2021-04-10,0.0,10022.0,Angola,7712.714285714285
AGO,2021-04-11,245442.0,10939.0,Angola,8319.0
AGO,2021-04-12,0.0,12710.0,Angola,9227.0
AGO,2021-04-13,0.0,14481.0,Angola,10388.0
AGO,2021-04-14,0.0,15335.0,Angola,11540.0
AGO,2021-04-15,0.0,16189.0,Angola,12683.0
AGO,2021-04-16,0.0,17043.0,Angola,13817.0
AGO,2021-04-17,0.0,17897.0,Angola,14942.0
AGO,2021-04-18,0.0,18751.0,Angola,16058.0
AGO,2021-04-19,395447.0,18751.0,Angola,16921.0
AGO,2021-04-20,0.0,18247.0,Angola,17459.0
AGO,2021-04-21,0.0,17743.0,Angola,17803.0
AGO,2021-04-22,0.0,17240.0,Angola,17953.14285714286
AGO,2021-04-23,456349.0,16736.0,Angola,17909.285714285714
AGO,2021-04-24,0.0,15337.0,Angola,17543.571428571428
AGO,2021-04-25,0.0,13939.0,Angola,16856.14285714286
AGO,2021-04-26,0.0,12540.0,Angola,15968.857142857143
AGO,2021-04-27,0.0,11645.0,Angola,15025.714285714286
AGO,2021-04-28,0.0,10750.0,Angola,14026.714285714286
AGO,2021-04-29,0.0,9854.0,Angola,12971.57142857143
AGO,2021-04-30,0.0,8959.0,Angola,11860.57142857143
AGO,2021-05-01,0.0,8959.0,Angola,10949.42857142857
AGO,2021-05-02,0.0,8959.0,Angola,10238.0
AGO,2021-05-03,0.0,8959.0,Angola,9726.42857142857
AGO,2021-05-04,0.0,8959.0,Angola,9342.714285714286
AGO,2021-05-05,0.0,8959.0,Angola,9086.857142857143
AGO,2021-05-06,0.0,8959.0,Angola,8959.0
AGO,2021-05-07,0.0,8959.0,Angola,8959.0
AGO,2021-05-08,0.0,8959.0,Angola,8959.0
AGO,2021-05-09,0.0,8959.0,Angola,8959.0
AGO,2021-05-10,0.0,8959.0,Angola,8959.0
AGO,2021-05-11,0.0,8959.0,Angola,8959.0
AGO,2021-05-12,626572.0,8959.0,Angola,8959.0
AGO,2021-05-13,0.0,8987.0,Angola,8963.0
AGO,2021-05-14,0.0,9015.0,Angola,8971.0
AGO,2021-05-15,0.0,9043.0,Angola,8983.0
AGO,2021-05-16,0.0,9071.0,Angola,8999.0
AGO,2021-05-17,0.0,9099.0,Angola,9019.0
AGO,2021-05-18,681502.0,9127.0,Angola,9043.0
AGO,2021-05-19,0.0,11468.0,Angola,9401.42857142857
AGO,2021-05-20,0.0,13781.0,Angola,10086.285714285714
AGO,2021-05-21,757535.0,16093.0,Angola,11097.42857142857
AGO,2021-05-22,0.0,17712.0,Angola,12335.857142857143
AGO,2021-05-23,0.0,19332.0,Angola,13801.714285714286
AGO,2021-05-24,0.0,20951.0,Angola,15494.857142857143
AGO,2021-05-25,0.0,22570.0,Angola,17415.285714285714
AGO,2021-05-26,859979.0,21876.0,Angola,18902.14285714286
AGO,2021-05-27,0.0,19662.0,Angola,19742.285714285714
AGO,2021-05-28,0.0,17448.0,Angola,19935.85714285714
AGO,2021-05-29,0.0,15928.0,Angola,19681.0
AGO,2021-05-30,0.0,14408.0,Angola,18977.571428571428
AGO,2021-05-31,909215.0,12888.0,Angola,17825.714285714286
AGO,2021-06-01,0.0,13652.0,Angola,16551.714285714286
AGO,2021-06-02,0.0,14416.0,Angola,15486.0
AGO,2021-06-03,0.0,16700.0,Angola,15062.857142857143
AGO,2021-06-04,0.0,18985.0,Angola,15282.42857142857
